0,1,2,3,4,5,6,7,8,9,10,11
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"801021213 Recurrent 0 41 49 90 98 98 188
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 49 49 98 98 147
Code 0
2229001 EU - General Code 0 41 41 0 41",0,41,49,,,90,,98,,98,188
"801021223 Recurrent 0 19 61 80 122 122 202
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 61 61 122 122 183
Code 0
2229001 EU - General Code 0 19 19 0 19",0,19,61,,,80,,122,,122,202
"801021233 Recurrent 0 39 81 120 163 163 283
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 81 81 163 163 244
Code 0
2229001 EU - General Code 0 39 39 0 39",0,39,81,,,120,,163,,163,283
"801021243 Recurrent 0 40 86 126 173 173 299
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 86 86 173 173 259
Code 0
2229001 EU - General Code 0 40 40 0 40",0,40,86,,,126,,173,,173,299
"801021253 Recurrent 0 40 85 125 170 170 295
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 85 85 170 170 255
Code 0
2229001 EU - General Code 0 40 40 0 40",0,40,85,,,125,,170,,170,295
"801021263 Recurrent 0 40 54 94 108 108 202
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 54 54 108 108 162
Code 0
2229001 EU - General Code 0 40 40 0 40",0,40,54,,,94,,108,,108,202
801021273 Recurrent 0 17 109 126 117 117 243,0,17,109,,,126,,117,,117,243
53,,,,,,,,,,,
