0,1,2,3,4,5,6,7,8,9,10,11
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 47 47 95 95 142
Code 0
2229001 EU - General Code 0 17 17 0 17",,,,,,,,,,,
"801033213 Recurrent 0 17 53 70 106 106 176
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 53 53 106 106 159
Code 0
2229001 EU - General Code 0 17 17 0 17",0,17,53,,,70,,106,,106,176
"801033223 Recurrent 0 29 54 83 108 108 191
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 54 54 108 108 162
Code 0
2229001 EU - General Code 0 29 29 0 29",0,29,54,,,83,,108,,108,191
"801033233 Recurrent 0 14 29 43 59 59 102
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 29 29 59 59 88
Code 0
2229001 EU - General Code 0 14 14 0 14",0,14,29,,,43,,59,,59,102
"801033243 Recurrent 0 32 47 79 94 94 173
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 47 47 94 94 141
Code 0
2229001 EU - General Code 0 32 32 0 32",0,32,47,,,79,,94,,94,173
"801033253 Recurrent 0 17 41 58 83 83 141
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 41 41 83 83 124
Code 0
2229001 EU - General Code 0 17 17 0 17",0,17,41,,,58,,83,,83,141
"801033263 Recurrent 0 17 46 63 93 93 156
GoN Ref: Counterpart 0",0,17,46,,,63,,93,,93,156
82,,,,,,,,,,,
