0,1,2,3,4,5,6,7,8,9,10,11
9,,,,,,,,,,,
शशीीषषक(cid:4)क(cid:4),(cid:6)(cid:6)ोोतत,(cid:9)(cid:9)ननककााससाा (cid:14)(cid:14)वव(cid:9)(cid:9)धध,"22008811//8822 ककोो
ययथथााथथ (cid:4) (cid:4)खखचच(cid:4)(cid:4)","22008822//8833 ककोो
ससंशंशोो(cid:9)(cid:9)धधतत अअननममुु ाानन",22008833//8844,,,,"(cid:32)(cid:32)ााथथ(cid:9)(cid:9)ममककतताा
ससंकंकेेतत","(cid:34)(cid:34)ददगगोो (cid:14)(cid:14)ववककाासस
ससंकंकेेतत",ललै(cid:9)ै(cid:9)गगंकंक ससंकंकेेतत
,,,,,जज(cid:40)(cid:40)ममाा बबजजेटेट,ननेपेपाालल ससररककाारर,ववैदैदेेििशशकक,,,,
,,,,,,,अअननददुुाानन,ऋऋणण,,,
2222660000000011 रराा(cid:14)(cid:14)(cid:57)(cid:57)यय ससममााववेशेशीी आआययोोगग 8800 7799 8811 8811 00 00 P11 99 22,,,,,,,,,,,
222266000000001133 चचााललुु 8800 7799 8811 8811 00 00,,,,,,,,,,,
2222880000000011 आआ(cid:34)(cid:34)ददववााससीी जजननजजाा(cid:9)(cid:9)तत आआययोोगग 7788 7799 8811 8811 00 00 P11 99 22,,,,,,,,,,,
222288000000001133 चचााललुु 7788 7799 8811 8811 00 00,,,,,,,,,,,
2233000000000011 ममधधेशेशीी आआययोोगग 9911 8811 8844 8844 00 00 P11 99 22,,,,,,,,,,,
223300000000001133 चचााललुु 9911 8811 8844 8844 00 00,,,,,,,,,,,
2233220000000011 थथाा(cid:85)(cid:85) आआययोोगग 9999 9911 8855 8855 00 00 P11 99 22,,,,,,,,,,,
