0,1,2,3,4,5,6,7,8,9,10,11
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"801013033 Recurrent 0 3 33 36 67 67 103
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 33 33 67 67 100
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,33,,,36,,67,,67,103
"801013043 Recurrent 0 3 50 53 101 101 154
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 50 50 101 101 151
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,50,,,53,,101,,101,154
"801013053 Recurrent 0 3 49 52 99 99 151
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 49 49 99 99 148
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,49,,,52,,99,,99,151
"801013063 Recurrent 0 3 48 51 97 97 148
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 48 48 97 97 145
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,48,,,51,,97,,97,148
"801013073 Recurrent 0 3 41 44 83 83 127
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 41 41 83 83 124
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,41,,,44,,83,,83,127
"801013083 Recurrent 0 3 55 58 112 112 170
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 55 55 112 112 167
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,55,,,58,,112,,112,170
801013093 Recurrent 0 18 43 61 87 87 148,0,18,43,,,61,,87,,87,148
34,,,,,,,,,,,
