0,1,2,3,4,5,6,7,8,9,10,11
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
Woman Uplifting Program,0,,5606,,,5606,,,,0,5606
"340001063 Recurrent 0 802 802 0 802
GoN Ref: Counterpart 0
2101001 ADB - General Code 0 802 802 0 802
340001064 Capital 0 4804 4804 0 4804
GoN Ref: Counterpart 0
2101001 ADB - General Code 0 4804 4804 0 4804",0,,802,,,802,,,,0,802
.,0,,100,,,100,,,,0,100
"340001073 Recurrent 0 100 100 0 100
GoN Ref: Counterpart 0
2101001 ADB - General Code 0 100 100 0 100",0,,100,,,100,,,,0,100
.,0,,556,,,556,,,,0,556
"340001083 Recurrent 0 546 546 0 546
GoN Ref: Counterpart 0
2103003 WB - Trust Fund Code 0 546 546 0 546
340001084 Capital 0 10 10 0 10
GoN Ref: Counterpart 0
2103003 WB - Trust Fund Code 0 10 10 0 10",0,,546,,,546,,,,0,546
Bagmati River Basin Improvement Project,0,,,,,0,22516,,,22516,22516
"347001014 Capital 0 0 22516 22516 22516
GoN Ref: Counterpart 0
2101001 ADB - General Code 0 0 22516 22516 22516",0,,,,,0,22516,,,22516,22516
"347010114 Capital 0 9394 9394 595 595 9989
GoN Ref: Counterpart 0
2214001 India - General Code 0 9394 9394 0 9394",0,,9394,,,9394,,595,,595,9989
12,,,,,,,,,,,
