0,1,2,3,4,5,6,7,8,9,10,11
7,,,,,,,,,,,
शशीीषषक(cid:4)क(cid:4),(cid:6)(cid:6)ोोतत,(cid:9)(cid:9)ननककााससाा (cid:14)(cid:14)वव(cid:9)(cid:9)धध,"22008811//8822 ककोो
ययथथााथथ (cid:4) (cid:4)खखचच(cid:4)(cid:4)","22008822//8833 ककोो
ससंशंशोो(cid:9)(cid:9)धधतत अअननममुु ाानन",22008833//8844,,,,"(cid:32)(cid:32)ााथथ(cid:9)(cid:9)ममककतताा
ससंकंकेेतत","(cid:34)(cid:34)ददगगोो (cid:14)(cid:14)ववककाासस
ससंकंकेेतत",ललै(cid:9)ै(cid:9)गगंकंक ससंकंकेेतत
,,,,,जज(cid:40)(cid:40)ममाा बबजजेटेट,ननेपेपाालल ससररककाारर,ववैदैदेेििशशकक,,,,
,,,,,,,अअननददुुाानन,ऋऋणण,,,
2211220000000011 (cid:9)(cid:9)ननववाा(cid:4)च(cid:4)चनन आआययोोगग 7766 7733 7777 7777 00 00 P11 00 33,,,,,,,,,,,
221122000000001133 चचााललुु 7766 7733 7777 7777 00 00,,,,,,,,,,,
2211440000000011 रराा(cid:14)(cid:14)(cid:57)(cid:57)यय ममााननवव अअ(cid:9)(cid:9)धधककाारर आआययोोगग 8800 8800 9944 9944 00 00 P11 00 11,,,,,,,,,,,
221144000000001133 चचााललुु 8800 8800 9944 9944 00 00,,,,,,,,,,,
2211880000000011 (cid:61)(cid:61)ययाायय पप(cid:58)(cid:58)ररषष(cid:95)(cid:95) 4466 4477 4499 4499 00 00 P11 00 33,,,,,,,,,,,
221188000000001133 चचााललुु 4466 4477 4499 4499 00 00,,,,,,,,,,,
