0,1,2,3,4,5,6,7,8,9,10,11
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
2229001 EU - General Code 0 3 3 0 3,,,,,,,,,,,
"801031243 Recurrent 0 3 71 74 144 144 218
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 71 71 144 144 215
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,71,,,74,,144,,144,218
"801031253 Recurrent 0 3 54 57 110 110 167
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 54 54 110 110 164
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,54,,,57,,110,,110,167
"801031263 Recurrent 0 3 70 73 143 143 216
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 70 70 143 143 213
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,70,,,73,,143,,143,216
"801031273 Recurrent 0 3 85 88 171 171 259
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 85 85 171 171 256
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,85,,,88,,171,,171,259
"801031283 Recurrent 0 87 45 132 90 90 222
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 45 45 90 90 135
Code 0
2223002 Switzerland - SDC Code 0 84 84 0 84
2229001 EU - General Code 0 3 3 0 3",0,87,45,,,132,,90,,90,222
"801031293 Recurrent 0 3 45 48 92 92 140
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 45 45 92 92 137
Code 0
2229001 EU - General Code 0 3 3 0 3",0,3,45,,,48,,92,,92,140
76,,,,,,,,,,,
