0,1,2,3,4,5,6,7,8,9,10,11
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"325020114 Capital 0 400 400 0 400
GoN Ref: Counterpart 0
2216007 Japan -KR2 Code 0 400 400 0 400",0,400,,,,400,,,,0,400
Pashupati Area Development Fund,0,,,5600,,5600,,,,0,5600
Nepal Climate Change Support Program,0,18,,1949,,1967,,,,0,1967
"329001013 Recurrent 0 15 1925 1940 0 1940
GoN Ref: Counterpart 0
2109004 UNCDF Code 0 15 15 0 15
2109018 UN -GEF Code 0 1925 1925 0 1925
329001014 Capital 0 3 24 27 0 27
GoN Ref: Counterpart 0
2109004 UNCDF Code 0 3 3 0 3
2109018 UN -GEF Code 0 24 24 0 24",0,15,,1925,,1940,,,,0,1940
Forests for Prosperity,0,,2881,,,2881,,,,0,2881
"329001053 Recurrent 0 2722 2722 0 2722
GoN Ref: Counterpart 0
2103003 WB - Trust Fund Code 0 2722 2722 0 2722
329001054 Capital 0 159 159 0 159
GoN Ref: Counterpart 0
2103003 WB - Trust Fund Code 0 159 159 0 159",0,,2722,,,2722,,,,0,2722
Building a Resilient Churiya Region in Nepal,0,12801,,800,,13601,,,,0,13601
"329001083 Recurrent 0 3011 800 3811 0 3811
GoN Ref: Counterpart 0
2109028 GCF/FAO Code 0 3011 800 3811 0 3811
329001084 Capital 0 9790 9790 0 9790
GoN Ref: Counterpart 0
2109027 GCF Code 0 749 749 0 749
2109028 GCF/FAO Code 0 9041 9041 0 9041",0,3011,,800,,3811,,,,0,3811
"Developing Climate Resilient Livelihoods in the Vulnerable
Watersheds in Nepal.",0,,,149,,149,,,,0,149
"329011063 Recurrent 0 149 149 0 149
GoN Ref: Counterpart 0",0,,,149,,149,,,,0,149
8,,,,,,,,,,,
