0,1,2,3,4,5,6,7,8,9,10,11
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
2229001 EU - General Code 0 20 20 0 20,,,,,,,,,,,
"801061223 Recurrent 0 41 81 122 163 163 285
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 81 81 163 163 244
Code 0
2229001 EU - General Code 0 41 41 0 41",0,41,81,,,122,,163,,163,285
"801061233 Recurrent 0 41 78 119 157 157 276
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 78 78 157 157 235
Code 0
2229001 EU - General Code 0 41 41 0 41",0,41,78,,,119,,157,,157,276
"801061243 Recurrent 0 41 418 459 208 208 667
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 103 103 208 208 311
Code 0
2226006 UK-FCDO Code 0 315 315 0 315
2229001 EU - General Code 0 41 41 0 41",0,41,418,,,459,,208,,208,667
"801061253 Recurrent 0 20 67 87 136 136 223
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 67 67 136 136 203
Code 0
2229001 EU - General Code 0 20 20 0 20",0,20,67,,,87,,136,,136,223
"801063013 Recurrent 0 35 81 116 165 165 281
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 81 81 165 165 246
Code 0
2229001 EU - General Code 0 35 35 0 35
2301001 GEFMAT- General Code 0 0 0 0",0,35,81,,,116,,165,,165,281
"801063023 Recurrent 0 39 308 79 426 123 123 549
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 61 61 123 123 184
Code 0",0,39,308,79,,426,,123,,123,549
128,,,,,,,,,,,
