0,1,2,3,4,5,6,7,8,9,10,11
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
"2223002 Switzerland - SDC Code 0 21 21 0 21
2229001 EU - General Code 0 18 18 0 18",,,,,,,,,,,
"801013793 Recurrent 0 46 50 96 103 103 199
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 50 50 103 103 153
Code 0
2223002 Switzerland - SDC Code 0 28 28 0 28
2229001 EU - General Code 0 18 18 0 18",0,46,50,,,96,,103,,103,199
"801013803 Recurrent 0 33 93 126 188 188 314
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 93 93 188 188 281
Code 0
2223002 Switzerland - SDC Code 0 15 15 0 15
2229001 EU - General Code 0 18 18 0 18",0,33,93,,,126,,188,,188,314
"801013813 Recurrent 0 18 38 56 78 78 134
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 38 38 78 78 116
Code 0
2229001 EU - General Code 0 18 18 0 18",0,18,38,,,56,,78,,78,134
"801013823 Recurrent 0 21 39 60 79 79 139
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 39 39 79 79 118
Code 0
2223002 Switzerland - SDC Code 0 18 18 0 18
2229001 EU - General Code 0 3 3 0 3",0,21,39,,,60,,79,,79,139
"801013833 Recurrent 0 35 52 87 106 106 193
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 52 52 106 106 158
Code 0
2223002 Switzerland - SDC Code 0 32 32 0 32
2229001 EU - General Code 0 3 3 0 3",0,35,52,,,87,,106,,106,193
801013843 Recurrent 0 25 36 61 74 74 135,0,25,36,,,61,,74,,74,135
47,,,,,,,,,,,
