0,1,2,3,4,5,6,7,8,9,10,11
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
2229001 EU - General Code 0 20 20 0 20,,,,,,,,,,,
"801061063 Recurrent 0 31 344 375 119 119 494
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 59 59 119 119 178
Code 0
2226006 UK-FCDO Code 0 285 285 0 285
2229001 EU - General Code 0 31 31 0 31",0,31,344,,,375,,119,,119,494
"801061073 Recurrent 0 30 332 362 120 120 482
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 59 59 120 120 179
Code 0
2226006 UK-FCDO Code 0 273 273 0 273
2229001 EU - General Code 0 30 30 0 30",0,30,332,,,362,,120,,120,482
"801061083 Recurrent 0 41 415 166 622 220 220 842
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 109 109 220 220 329
Code 0
2209003 Finland - Pool Fund Code 0 166 166 0 166
2226006 UK-FCDO Code 0 306 306 0 306
2229001 EU - General Code 0 41 41 0 41",0,41,415,166,,622,,220,,220,842
"801061093 Recurrent 0 40 66 106 134 134 240
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 66 66 134 134 200
Code 0
2229001 EU - General Code 0 40 40 0 40",0,40,66,,,106,,134,,134,240
"801061103 Recurrent 0 11 89 100 331 331 431
GoN Ref: Counterpart 0
2103001 IDA - General Code 0 0 150 150 150
2116001 School Education Sector Plan (SESP)- Pool Fund 89 89 181 181 270
Code 0
2229001 EU - General Code 0 11 11 0 11",0,11,89,,,100,,331,,331,431
801061113 Recurrent 0 41 83 308 432 169 169 601,0,41,83,308,,432,,169,,169,601
125,,,,,,,,,,,
