0,1,2,3,4,5,6,7,8,9,10,11
38,,,,,,,,,,,
शशीीषषक(cid:4)क(cid:4),(cid:6)(cid:6)ोोतत,(cid:9)(cid:9)ननककााससाा (cid:14)(cid:14)वव(cid:9)(cid:9)धध,"22008811//8822 ककोो
ययथथााथथ (cid:4) (cid:4)खखचच(cid:4)(cid:4)","22008822//8833 ककोो
ससंशंशोो(cid:9)(cid:9)धधतत अअननममुु ाानन",22008833//8844,,,,"(cid:32)(cid:32)ााथथ(cid:9)(cid:9)ममककतताा
ससंकंकेेतत","(cid:34)(cid:34)ददगगोो
(cid:14)(cid:14)ववककाासस
ससंकंकेेतत","ललै(cid:9)ै(cid:9)गगंकंक
ससंकंकेेतत"
,,,,,जज(cid:40)(cid:40)ममाा बबजजेटेट,ननेपेपाालल ससररककाारर,ववैदैदेेििशशकक,,,,
,,,,,,,अअननददुुाानन,ऋऋणण,,,
"2200449955 फफैैससललाा ककााययाा(cid:4)(cid:66)(cid:4)(cid:66)ववययनन (cid:9)(cid:9)ननदद(cid:104)(cid:104)शशननााललयय 22,,3399 22,,2255 22,,4411 22,,4411 00 00",,,,,,,,,,,
"2200449955001111 फफैैससललाा ककााययाा(cid:4)(cid:66)(cid:4)(cid:66)ववययनन (cid:9)(cid:9)ननदद(cid:104)(cid:104)शशननााललयय 22,,3399 22,,2255 22,,4411 22,,4411 00 00 P1 00 33",,,,,,,,,,,
"220044995500111133 चचााललुु 22,,2244 22,,1111 22,,2288 22,,2288 00 00",,,,,,,,,,,
220044995500111144 पपजँजँुु ीीगगतत 1155 1144 1133 1133 00 00,,,,,,,,,,,
"2200449966001111 ररााजज(cid:52)(cid:52)वव (cid:66)(cid:66)ययााययाा(cid:9)(cid:9)धधककररणणहह(cid:83)(cid:83) 66,,6611 88,,1166 88,,2288 88,,2288 00 00 P1 00 33",,,,,,,,,,,
"220044996600111133 चचााललुु 66,,3377 77,,6699 77,,7788 77,,7788 00 00",,,,,,,,,,,
