0,1,2,3,4,5,6,7,8,9,10,11
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
2229001 EU - General Code 0 30 30 0 30,,,,,,,,,,,
"801073353 Recurrent 0 20 24 44 49 49 93
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 24 24 49 49 73
Code 0
2229001 EU - General Code 0 20 20 0 20",0,20,24,,,44,,49,,49,93
"801073363 Recurrent 0 17 25 42 51 51 93
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 25 25 51 51 76
Code 0
2229001 EU - General Code 0 17 17 0 17",0,17,25,,,42,,51,,51,93
"801073373 Recurrent 0 30 49 79 98 98 177
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 49 49 98 98 147
Code 0
2229001 EU - General Code 0 30 30 0 30",0,30,49,,,79,,98,,98,177
"801073383 Recurrent 0 20 33 53 67 67 120
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 33 33 67 67 100
Code 0
2229001 EU - General Code 0 20 20 0 20",0,20,33,,,53,,67,,67,120
"801073393 Recurrent 0 19 45 64 90 90 154
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 45 45 90 90 135
Code 0
2229001 EU - General Code 0 19 19 0 19",0,19,45,,,64,,90,,90,154
"801073403 Recurrent 0 17 47 64 95 95 159
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 47 47 95 95 142
Code 0",0,17,47,,,64,,95,,95,159
150,,,,,,,,,,,
