0,1,2,3,4,5,6,7,8,9,10,11
8,,,,,,,,,,,
शशीीषषक(cid:4)क(cid:4),(cid:6)(cid:6)ोोतत,(cid:9)(cid:9)ननककााससाा (cid:14)(cid:14)वव(cid:9)(cid:9)धध,"22008811//8822 ककोो
ययथथााथथ (cid:4) (cid:4)खखचच(cid:4)(cid:4)","22008822//8833 ककोो
ससंशंशोो(cid:9)(cid:9)धधतत अअननममुु ाानन",22008833//8844,,,,"(cid:32)(cid:32)ााथथ(cid:9)(cid:9)ममककतताा
ससंकंकेेतत","(cid:34)(cid:34)ददगगोो (cid:14)(cid:14)ववककाासस
ससंकंकेेतत",ललै(cid:9)ै(cid:9)गगंकंक ससंकंकेेतत
,,,,,जज(cid:40)(cid:40)ममाा बबजजेटेट,ननेपेपाालल ससररककाारर,ववैदैदेेििशशकक,,,,
,,,,,,,अअननददुुाानन,ऋऋणण,,,
"2222000000000011 रराा(cid:14)(cid:14)(cid:57)(cid:57)यय (cid:32)(cid:32)ााककृृ(cid:9)(cid:9)ततकक (cid:6)(cid:6)ोोतत ततथथाा (cid:14)(cid:14)वव(cid:62)(cid:62) आआययोोगग 8888 11,,0077 9900 9900 00 00 P11 00 33",,,,,,,,,,,
"222200000000001133 चचााललुु 8888 11,,0077 9900 9900 00 00",,,,,,,,,,,
2222220000000011 रराा(cid:14)(cid:14)(cid:57)(cid:57)यय मम(cid:14)(cid:14)हहललाा आआययोोगग 6611 8888 9900 9900 00 00 P11 00 11,,,,,,,,,,,
222222000000001133 चचााललुु 6611 8888 9900 9900 00 00,,,,,,,,,,,
2222440000000011 रराा(cid:14)(cid:14)(cid:57)(cid:57)यय दद(cid:9)(cid:9)ललतत आआययोोगग 8899 7777 8855 8855 00 00 P11 00 22,,,,,,,,,,,
222244000000001133 चचााललुु 8899 7777 8855 8855 00 00,,,,,,,,,,,
