0,1,2,3,4,5,6,7,8,9,10,11
,GoN,Foreign Grant,,,,,Foreign Loan,,,,"Total
Budget"
,,Cash,Reimbursable,Direct Payment,Commodity,Total Grant,Direct Payment,Reimbursable,Cash,Total Loan,
2229001 EU - General Code 0 18 18 0 18,,,,,,,,,,,
"801023033 Recurrent 0 18 64 82 67 67 149
GoN Ref: Counterpart 0
2103003 WB - Trust Fund Code 0 30 30 0 30
2116001 School Education Sector Plan (SESP)- Pool Fund 34 34 67 67 101
Code 0
2229001 EU - General Code 0 18 18 0 18",0,18,64,,,82,,67,,67,149
"801023043 Recurrent 0 18 52 70 104 104 174
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 52 52 104 104 156
Code 0
2229001 EU - General Code 0 18 18 0 18",0,18,52,,,70,,104,,104,174
"801023053 Recurrent 0 18 57 75 113 113 188
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 57 57 113 113 170
Code 0
2229001 EU - General Code 0 18 18 0 18",0,18,57,,,75,,113,,113,188
"801023063 Recurrent 0 40 55 95 109 109 204
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 55 55 109 109 164
Code 0
2229001 EU - General Code 0 40 40 0 40",0,40,55,,,95,,109,,109,204
"801023073 Recurrent 0 18 95 113 89 89 202
GoN Ref: Counterpart 0
2103003 WB - Trust Fund Code 0 50 50 0 50
2116001 School Education Sector Plan (SESP)- Pool Fund 45 45 89 89 134
Code 0
2229001 EU - General Code 0 18 18 0 18",0,18,95,,,113,,89,,89,202
"801023083 Recurrent 0 18 40 58 79 79 137
GoN Ref: Counterpart 0
2116001 School Education Sector Plan (SESP)- Pool Fund 40 40 79 79 119
Code 0",0,18,40,,,58,,79,,79,137
62,,,,,,,,,,,
